Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Loja/Salão;Tijuca;0;0;0;44;2000.0;1100.0;
Apartamento;Campo Grande;1;1;0;50;500.0;180.0;
Apartamento;Pechincha;2;1;0;77;1300.0;504.0;72.0
Apartamento;Gávea;1;1;1;60;2700.0;929.0;214.0
Apartamento;Leblon;2;1;1;90;5000.0;2000.0;500.0
Apartamento;Rio Comprido;2;1;0;53;1600.0;764.0;33.0
Conjunto Comercial/Sala;Barra da Tijuca;0;4;0;84;4000.0;2600.0;480.0
Apartamento;Barra da Tijuca;1;1;0;68;1500.0;875.0;210.0
Conjunto Comercial/Sala;Centro;0;0;0;64;1500.0;703.0;223.0
Apartamento;Barra da Tijuca;2;1;1;90;3300.0;1550.0;247.0
Apartamento;Pechincha;2;1;0;70;1300.0;570.0;20.0
Apartamento;Engenho de Dentro;2;1;0;55;1500.0;450.0;120.0
Apartamento;Flamengo;2;0;0;93;4000.0;550.0;150.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;2;0;50;1500.0;350.0;120.0
Conjunto Comercial/Sala;Centro;0;1;0;63;2600.0;1491.0;131.0
Apartamento;Barra da Tijuca;3;1;1;82;2200.0;830.0;
Loja/Salão;Ipanema;0;1;0;43;4600.0;1300.0;777.0
Apartamento;Honório Gurgel;1;0;0;80;750.0;;
Casa;Guaratiba;2;1;0;60;1000.0;;
Conjunto Comercial/Sala;Copacabana;0;0;0;40;1500.0;1100.0;147.0
Apartamento;Copacabana;1;0;0;47;2300.0;720.0;30.0
Apartamento;Vila da Penha;3;1;1;80;1300.0;250.0;
Apartamento;Vaz Lobo;2;0;0;70;1000.0;;
Apartamento;Tijuca;2;1;0;65;1500.0;680.0;
Apartamento;Colégio;1;0;0;45;660.0;;
Apartamento;Leme;1;0;0;40;1500.0;650.0;68.0
Apartamento;Recreio dos Bandeirantes;3;3;1;100;2950.0;850.0;
Apartamento;Rocha;2;1;0;58;800.0;600.0;
Apartamento;Barra da Tijuca;2;1;1;65;1700.0;1241.0;204.0
Conjunto Comercial/Sala;Barra da Tijuca;0;3;0;100;4000.0;2946.0;
Apartamento;Vila Isabel;1;0;0;65;1800.0;155.0;70.0
Apartamento;Botafogo;1;0;0;52;1500.0;1000.0;27.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;70;3200.0;1160.0;
Apartamento;Tijuca;2;1;1;86;1200.0;534.0;96.0
Conjunto Comercial/Sala;Centro;0;0;0;50;1200.0;1300.0;114.0
Apartamento;Méier;2;0;0;70;800.0;536.0;50.0
Apartamento;Barra da Tijuca;2;0;1;80;3000.0;1380.0;300.0
Apartamento;Barra da Tijuca;2;1;1;86;2600.0;1478.0;151.0
Apartamento;Recreio dos Bandeirantes;2;1;1;80;2000.0;650.0;84.0
Apartamento;Copacabana;1;1;0;50;2200.0;1250.0;150.0
Apartamento;Maracanã;2;1;1;90;2600.0;787.0;179.0
Apartamento;Barra da Tijuca;2;1;1;70;2299.0;640.0;178.0
Apartamento;Barra da Tijuca;2;1;0;80;4000.0;1050.0;
Apartamento;Barra da Tijuca;2;1;1;90;2800.0;1202.0;266.0
Apartamento;Barra da Tijuca;2;1;1;70;2800.0;700.0;1200.0
Apartamento;Tijuca;2;1;1;85;1700.0;780.0;100.0
Apartamento;Recreio dos Bandeirantes;2;1;1;75;3000.0;1424.0;246.0
Apartamento;Leme;3;1;1;95;3700.0;770.0;136.0
Apartamento;Vargem Pequena;3;0;0;53;1900.0;392.0;
Flat;Ipanema;1;1;1;43;2500.0;2117.0;304.0
Apartamento;Recreio dos Bandeirantes;2;0;0;73;1700.0;750.0;150.0
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;2;0;69;2800.0;1455.0;400.0
Apartamento;Tijuca;2;1;0;97;2300.0;835.0;104.0
Apartamento;Anil;3;1;1;78;2000.0;738.0;
Apartamento;Taquara;2;1;0;51;890.0;390.0;13.0
Apartamento;Copacabana;3;1;2;95;9000.0;;
Conjunto Comercial/Sala;Campo Grande;0;0;0;40;1700.0;500.0;
Apartamento;Tijuca;2;1;0;86;1900.0;722.0;149.0
Apartamento;Tijuca;3;0;0;84;1700.0;790.0;1830.0
Casa;Campo Grande;1;0;0;70;700.0;;
Conjunto Comercial/Sala;Copacabana;0;1;0;90;2800.0;1950.0;616.0
Apartamento;Barra da Tijuca;2;1;1;65;1300.0;1000.0;
Apartamento;Ipanema;3;2;0;100;3000.0;1515.0;365.0
Apartamento;Ipanema;2;1;0;80;5500.0;890.0;90.0
Apartamento;Centro;1;1;0;45;2300.0;600.0;88.0
Apartamento;Recreio dos Bandeirantes;3;1;1;82;2000.0;800.0;150.0
Apartamento;Anil;2;1;1;83;1600.0;464.0;
Apartamento;Jacarepaguá;2;1;1;80;1600.0;787.0;89.0
Apartamento;Glória;1;0;0;48;1600.0;480.0;30.0
Apartamento;Flamengo;3;0;0;98;2550.0;850.0;196.0
Apartamento;Botafogo;2;0;0;65;1900.0;451.0;
Apartamento;Botafogo;2;1;1;73;3000.0;749.0;161.0
Apartamento;Tijuca;2;1;0;62;1990.0;556.0;50.0
Apartamento;Flamengo;3;1;0;100;3600.0;800.0;115.0
Apartamento;Catete;1;0;0;47;1600.0;650.0;53.0
Apartamento;Campo Grande;3;1;0;60;1200.0;735.0;
Casa;Campo Grande;2;0;0;74;800.0;;
Apartamento;Ipanema;2;0;1;82;3800.0;720.0;140.0
Apartamento;Praça Seca;3;1;0;61;1000.0;450.0;17.0
Apartamento;Copacabana;2;0;0;70;3900.0;960.0;147.0
Apartamento;Leblon;3;1;0;99;4000.0;1200.0;325.0
Apartamento;Cachambi;3;2;1;89;1750.0;890.0;80.0
Apartamento;Recreio dos Bandeirantes;3;2;1;86;1700.0;715.0;193.0
Apartamento;Madureira;2;1;0;65;600.0;400.0;25.0
Apartamento;Tijuca;3;0;1;91;2800.0;450.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;73;2000.0;700.0;
Casa;Campo Grande;4;1;0;80;7000.0;;
Apartamento;Botafogo;2;1;2;85;4000.0;1130.0;261.0
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;50;1500.0;1800.0;2400.0
Casa Comercial;Ipanema;0;0;0;80;13000.0;;250.0
Apartamento;Freguesia (Jacarepaguá);1;1;0;55;900.0;395.0;88.0
Apartamento;Penha;2;0;0;55;1250.0;150.0;
Conjunto Comercial/Sala;Pilares;0;0;0;70;2990.0;;196.0
Apartamento;Copacabana;1;0;0;52;3500.0;2055.0;
Apartamento;Campo Grande;2;1;0;50;550.0;;
Apartamento;Copacabana;2;0;0;83;3700.0;550.0;185.0
Casa;Rocha Miranda;1;2;0;47;850.0;;
Apartamento;Barra da Tijuca;2;1;1;69;2300.0;950.0;98.0
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;42;1800.0;1300.0;150.0
Conjunto Comercial/Sala;Copacabana;0;0;0;40;800.0;600.0;100.0
Loft;Flamengo;1;0;0;51;2800.0;567.0;86.0
Apartamento;Méier;2;1;0;55;700.0;480.0;30.0
Apartamento;Leblon;1;1;1;75;3000.0;968.0;154.0
Apartamento;Barra da Tijuca;3;2;1;95;1600.0;1250.0;
Apartamento;Recreio dos Bandeirantes;2;1;2;95;1800.0;730.0;165.0
Apartamento;Recreio dos Bandeirantes;2;1;1;63;1700.0;837.0;136.0
Apartamento;Copacabana;1;0;0;40;2800.0;;
Casa de Vila;Turiaçu;1;0;0;50;900.0;;
Apartamento;Centro;1;0;0;55;2000.0;350.0;75.0
Loja/Salão;Vargem Grande;0;4;0;50;1800.0;600.0;150.0
Apartamento;Tijuca;2;1;0;64;1250.0;695.0;
Apartamento;Campo Grande;2;1;1;44;550.0;180.0;
Apartamento;Portuguesa;2;0;0;60;1100.0;350.0;250.0
Apartamento;Ipanema;1;0;0;46;2800.0;700.0;850.0
Loja/Salão;Barra da Tijuca;0;0;0;100;4250.0;810.0;660.0
Apartamento;Flamengo;2;1;0;80;2500.0;970.0;115.0
Apartamento;Ipanema;2;1;0;76;4500.0;735.0;196.0
Apartamento;Freguesia (Jacarepaguá);3;1;1;90;2500.0;680.0;
Apartamento;Campo Grande;2;0;0;60;950.0;350.0;
Apartamento;Copacabana;2;0;0;83;2700.0;599.0;171.0
Apartamento;Maracanã;3;2;1;90;2800.0;810.0;107.0
Apartamento;Copacabana;2;0;0;80;2500.0;780.0;225.0
Casa;Campo Grande;2;2;0;65;1000.0;440.0;
Apartamento;Copacabana;2;1;1;95;3000.0;1200.0;174.0
Loja/Salão;Campo Grande;0;0;0;60;2500.0;1150.0;
Apartamento;Barra da Tijuca;3;1;1;80;2500.0;1238.0;194.0
Apartamento;Méier;1;1;0;63;1300.0;400.0;13.0
Apartamento;Recreio dos Bandeirantes;2;1;1;85;1200.0;850.0;1000.0
Apartamento;Santo Cristo;2;0;0;70;850.0;;
Apartamento;Barra da Tijuca;2;1;1;70;1500.0;650.0;150.0
Conjunto Comercial/Sala;Centro;0;0;0;65;2500.0;990.0;203.0
Apartamento;Botafogo;2;1;1;80;4000.0;655.0;192.0
Apartamento;Barra da Tijuca;2;1;1;90;3890.0;2200.0;4200.0
Apartamento;Andaraí;2;1;1;77;1400.0;650.0;105.0
Apartamento;Barra da Tijuca;2;1;1;80;4000.0;1050.0;150.0
Apartamento;Barra da Tijuca;2;1;1;81;1700.0;1150.0;150.0
Apartamento;Cachambi;3;1;0;100;1550.0;650.0;59.0
Conjunto Comercial/Sala;Ipanema;0;0;0;70;5000.0;2000.0;
Apartamento;Gávea;2;1;0;65;3300.0;713.0;157.0
Apartamento;Encantado;2;0;0;45;950.0;180.0;36.0
Apartamento;Tijuca;3;1;0;73;1900.0;638.0;
Apartamento;Campo Grande;2;0;0;55;500.0;;
Apartamento;Tijuca;2;0;0;71;1620.0;300.0;
Apartamento;Ipanema;2;1;1;100;5500.0;1200.0;312.0
Apartamento;Humaitá;3;1;0;82;4000.0;1308.0;113.0
Apartamento;Copacabana;1;0;0;50;1500.0;658.0;74.0
Apartamento;Tijuca;2;1;0;90;1500.0;800.0;78.0
Apartamento;Camorim;3;1;0;60;1050.0;350.0;
Loja Shopping/ Ct Comercial;Benfica;0;0;0;90;1700.0;1206.0;197.0
Apartamento;Copacabana;2;1;0;72;2250.0;800.0;40.0
Apartamento;Vila Isabel;2;0;0;47;950.0;545.0;20.0
Apartamento;Vila Isabel;2;0;0;58;1700.0;300.0;25.0
Conjunto Comercial/Sala;Centro;0;0;0;42;600.0;1109.0;174.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;76;1900.0;720.0;123.0
Apartamento;Leblon;2;2;1;94;6700.0;1211.0;320.0
Apartamento;Curicica;3;1;1;85;1700.0;560.0;150.0
Apartamento;Irajá;2;1;0;45;750.0;220.0;
Apartamento;Península;2;2;1;75;3500.0;1350.0;160.0
Apartamento;São Conrado;2;1;1;82;4800.0;879.0;186.0
Apartamento;Cidade Nova;2;1;0;53;1300.0;505.0;34.0
Apartamento;Barra da Tijuca;2;2;1;65;1500.0;973.0;136.0
Apartamento;Cascadura;2;0;0;60;900.0;150.0;
Apartamento;Botafogo;2;1;1;90;4500.0;945.0;190.0
Loja/Salão;Barra da Tijuca;0;1;0;69;6200.0;342.0;
Loja/Salão;Campo Grande;0;0;0;75;1500.0;;
Apartamento;Flamengo;1;0;0;40;1950.0;200.0;67.0
Apartamento;Ipanema;2;1;0;72;3000.0;820.0;
Apartamento;Flamengo;2;0;0;88;1900.0;450.0;112.0
Casa de Vila;Del Castilho;2;0;0;55;800.0;;
Apartamento;Ipanema;2;1;0;70;4000.0;725.0;150.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;65;2500.0;1247.0;
Apartamento;Engenho Novo;2;1;1;68;1100.0;498.0;
Apartamento;Copacabana;2;0;1;60;2500.0;650.0;750.0
Apartamento;Paciência;2;0;0;55;540.0;60.0;
Apartamento;Barra da Tijuca;3;2;1;75;3500.0;1100.0;192.0
Apartamento;Tijuca;2;0;0;60;2000.0;450.0;51.0
Apartamento;Freguesia (Jacarepaguá);2;0;0;80;1300.0;395.0;48.0
Flat;Ipanema;2;1;1;75;10900.0;3900.0;4000.0
Apartamento;Ipanema;3;2;1;95;5000.0;1200.0;212.0
Apartamento;Vila Isabel;2;2;0;61;1300.0;650.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;75;1000.0;2000.0;450.0
Flat;Copacabana;1;1;0;50;2000.0;1250.0;160.0
Apartamento;Jardim Botânico;2;1;0;74;3700.0;1030.0;213.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;77;1800.0;720.0;
Casa;Jardim América;1;0;0;45;500.0;;
Apartamento;Tijuca;2;0;0;80;1300.0;855.0;
Apartamento;Copacabana;2;1;1;60;3300.0;1603.0;138.0
Loja/Salão;Jacarepaguá;0;1;0;45;2500.0;566.0;176.0
Apartamento;Gávea;1;1;0;71;2500.0;850.0;180.0
Apartamento;Barra da Tijuca;2;1;1;92;2600.0;1250.0;
Apartamento;Vila Isabel;2;0;0;80;1500.0;330.0;
Apartamento;Campo Grande;2;1;0;47;800.0;200.0;
Apartamento;Barra da Tijuca;2;1;1;94;3200.0;1370.0;140.0
Apartamento;Leme;3;0;0;100;3300.0;750.0;150.0
Apartamento;Barra da Tijuca;2;1;1;90;2250.0;1107.0;221.0
Apartamento;Méier;2;1;1;63;1000.0;815.0;66.0
Apartamento;Botafogo;3;1;1;82;3500.0;966.0;230.0
Apartamento;Flamengo;3;2;1;100;3000.0;1250.0;1500.0
Apartamento;Tijuca;3;1;0;100;2200.0;935.0;
Apartamento;Recreio dos Bandeirantes;3;1;0;85;1800.0;1250.0;190.0
Apartamento;Copacabana;1;0;0;40;2300.0;440.0;25.0
Apartamento;Anil;3;1;1;70;1600.0;1.0;1.0
Flat;Ipanema;1;1;1;85;2375.0;2000.0;3000.0
Loja/Salão;Leblon;0;0;0;59;12000.0;2412.0;676.0
Apartamento;Ipanema;2;1;0;71;4500.0;754.0;185.0
Apartamento;Méier;2;1;0;60;1400.0;550.0;
Apartamento;Copacabana;2;0;1;90;4500.0;1300.0;200.0
Apartamento;Cachambi;2;0;0;75;1350.0;350.0;35.0
Apartamento;Copacabana;3;1;0;92;3800.0;800.0;
Apartamento;Vila Isabel;3;1;1;98;1300.0;529.0;101.0
Apartamento;Cachambi;3;0;0;70;1200.0;370.0;13.0
Apartamento;Flamengo;3;1;1;100;3500.0;1100.0;238.0
Apartamento;Barra da Tijuca;2;1;2;75;3500.0;2100.0;
Apartamento;Vila Isabel;2;1;0;69;1600.0;770.0;660.0
Apartamento;Leblon;2;1;1;100;3500.0;1930.0;400.0
Apartamento;Barra da Tijuca;2;1;1;82;2500.0;1300.0;
Apartamento;Pechincha;2;1;1;64;1150.0;545.0;91.0
Apartamento;Barra da Tijuca;2;1;1;83;3000.0;873.0;196.0
Apartamento;Leblon;2;0;0;49;2800.0;700.0;120.0
Apartamento;Tijuca;2;0;0;60;1800.0;470.0;102.0
Casa de Vila;Padre Miguel;1;0;0;40;670.0;;2.0
Apartamento;Engenho Novo;2;0;0;89;1050.0;250.0;24.0
Apartamento;Vila Isabel;2;0;1;80;1100.0;850.0;
Casa;Lins de Vasconcelos;2;1;0;80;850.0;520.0;12.0
Conjunto Comercial/Sala;Copacabana;0;0;0;52;1750.0;680.0;302.0
Apartamento;Flamengo;1;0;0;70;2000.0;400.0;84.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;0;0;58;1400.0;691.0;
Apartamento;Engenho de Dentro;2;0;0;56;1100.0;105.0;
Apartamento;Copacabana;2;0;0;90;4000.0;800.0;
Apartamento;Cordovil;2;1;1;85;1300.0;440.0;
Casa;Pedra de Guaratiba;2;1;0;60;800.0;;
Apartamento;Ipanema;2;1;1;76;4500.0;759.0;283.0
Apartamento;Copacabana;2;0;0;80;2700.0;690.0;177.0
Apartamento;Leblon;3;1;0;85;3900.0;1100.0;130.0
Apartamento;Copacabana;3;1;1;100;3500.0;817.0;247.0
Apartamento;Botafogo;3;1;0;94;3000.0;1440.0;137.0
Apartamento;Tijuca;2;0;0;65;1600.0;600.0;
Apartamento;Vila Isabel;3;1;0;71;1800.0;630.0;70.0
Apartamento;Leblon;2;0;2;80;3900.0;997.0;148.0
Apartamento;Barra da Tijuca;3;1;1;72;2100.0;660.0;110.0
Quitinete;Pedra de Guaratiba;1;0;0;70;400.0;;
Apartamento;Lagoa;2;1;1;85;2800.0;860.0;203.0
Apartamento;Barra da Tijuca;2;1;1;80;5000.0;850.0;
Conjunto Comercial/Sala;Centro;0;0;0;60;1400.0;660.0;
Casa;Maria da Graça;1;0;0;40;900.0;;
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1700.0;650.0;
Conjunto Comercial/Sala;Centro;0;0;0;60;1600.0;616.0;
Apartamento;Centro;2;0;0;80;1200.0;511.0;
Apartamento;Méier;3;1;1;71;1000.0;836.0;39.0
Apartamento;Piedade;3;0;0;85;850.0;200.0;13.0
Quitinete;Copacabana;1;0;0;42;2000.0;370.0;26.0
Apartamento;Campo Grande;2;1;1;60;1400.0;580.0;
Apartamento;Tijuca;3;0;1;90;2300.0;650.0;100.0
Conjunto Comercial/Sala;Barra da Tijuca;0;3;0;100;4000.0;2000.0;
Apartamento;Andaraí;2;1;0;72;1500.0;470.0;
Flat;Ipanema;1;1;0;49;2000.0;2411.0;3024.0
Apartamento;Rocha;2;1;0;79;1100.0;543.0;
Apartamento;Barra da Tijuca;1;1;1;67;3000.0;678.0;
Apartamento;Recreio dos Bandeirantes;3;2;1;90;2000.0;715.0;134.0
Apartamento;Copacabana;2;0;0;50;1650.0;470.0;97.0
Conjunto Comercial/Sala;Centro;0;0;0;40;1000.0;1536.0;142.0
Apartamento;Praia da Bandeira;3;1;0;55;1200.0;300.0;202.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;42;1700.0;1100.0;340.0
Apartamento;Recreio dos Bandeirantes;3;2;3;91;2500.0;780.0;180.0
Apartamento;Leblon;2;1;1;90;4400.0;1050.0;239.0
Apartamento;Barra da Tijuca;2;1;1;99;2000.0;780.0;185.0
Loja/Salão;Recreio dos Bandeirantes;0;0;0;70;3800.0;300.0;126.0
Apartamento;Leblon;3;1;0;100;5900.0;1200.0;480.0
Apartamento;Ipanema;2;0;0;65;2700.0;400.0;145.0
Apartamento;Barra da Tijuca;1;1;0;76;2000.0;1300.0;190.0
Apartamento;Vidigal;2;2;1;70;1600.0;450.0;
Apartamento;Tijuca;3;1;1;74;2500.0;882.0;119.0
Loft;Barra da Tijuca;1;1;0;56;2200.0;1719.0;322.0
Apartamento;Ipanema;3;1;0;93;6200.0;720.0;800.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;43;1395.0;1000.0;310.0
Apartamento;Copacabana;2;0;1;85;3500.0;650.0;85.0
Apartamento;Barra da Tijuca;2;1;1;95;2200.0;1100.0;268.0
Apartamento;Cachambi;2;1;0;55;850.0;380.0;13.0
Apartamento;Copacabana;1;0;0;50;1800.0;564.0;73.0
Casa;Campo Grande;2;1;1;70;1350.0;;
Apartamento;Flamengo;1;11;0;60;2100.0;840.0;950.0
Apartamento;Barra da Tijuca;2;1;1;70;1700.0;630.0;110.0
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;42;2800.0;1171.0;3141.0
Apartamento;Ipanema;2;1;0;80;3600.0;644.0;128.0
Apartamento;Tijuca;2;1;0;54;1700.0;793.0;50.0
Conjunto Comercial/Sala;Centro;0;0;0;60;800.0;1300.0;230.0
Apartamento;Leme;1;0;0;60;2600.0;600.0;55.0
Apartamento;Leme;1;0;0;45;1500.0;430.0;
Flat;Botafogo;1;1;0;55;2800.0;1116.0;100.0
Apartamento;Barra da Tijuca;1;1;1;52;6000.0;2430.0;166.0
Apartamento;Taquara;2;1;0;57;900.0;386.0;
Loja Shopping/ Ct Comercial;Madureira;0;0;0;40;8000.0;6600.0;2350.0
Apartamento;Jacarepaguá;2;1;1;45;900.0;510.0;14.0
Casa;Campo Grande;3;1;1;100;1500.0;;
Conjunto Comercial/Sala;Centro;0;0;0;43;500.0;643.0;84.0
Apartamento;Recreio dos Bandeirantes;3;1;2;84;2200.0;860.0;141.0
Apartamento;Campo Grande;2;0;1;92;1000.0;1200.0;34.0
Apartamento;Barra da Tijuca;2;1;1;70;2600.0;800.0;
Apartamento;Praça Seca;3;0;0;85;1300.0;370.0;135.0
Apartamento;Copacabana;2;1;0;70;2500.0;650.0;
Apartamento;Jardim Botânico;3;1;0;90;2500.0;1150.0;1400.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;70;6000.0;2200.0;453.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;76;1600.0;705.0;
Apartamento;Curicica;2;1;0;62;1400.0;;
Apartamento;Barra da Tijuca;2;1;1;70;1500.0;964.0;2017.0
Apartamento;Leblon;2;1;0;62;2900.0;800.0;123.0
Conjunto Comercial/Sala;Centro;0;0;0;60;500.0;1560.0;297.0
Apartamento;Engenho Novo;2;0;0;60;700.0;450.0;14.0
Apartamento;Tomás Coelho;2;1;0;50;1100.0;;
Conjunto Comercial/Sala;Centro;0;0;0;67;1500.0;545.0;276.0
Apartamento;Copacabana;1;0;1;40;1900.0;730.0;70.0
Apartamento;Taquara;2;1;0;41;800.0;230.0;162.0
Apartamento;Tijuca;2;0;0;65;950.0;365.0;25.0
Apartamento;Campinho;3;1;0;64;1000.0;280.0;180.0
Apartamento;Praça da Bandeira;2;0;0;84;1000.0;610.0;90.0
Loja/Salão;Senador Vasconcelos;0;0;0;50;2000.0;;
Apartamento;Andaraí;3;0;0;86;1800.0;360.0;105.0
Apartamento;Copacabana;2;0;0;70;2200.0;600.0;69.0
Loft;Ipanema;1;0;0;40;3550.0;600.0;303.0
Apartamento;Ipanema;1;0;1;56;3200.0;495.0;
Apartamento;Botafogo;3;1;1;94;4250.0;1400.0;190.0
Loja Shopping/ Ct Comercial;Centro;0;0;0;40;9500.0;;183.0
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1800.0;505.0;
Apartamento;Barra da Tijuca;3;1;1;80;2800.0;1300.0;140.0
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;90;100.0;2600.0;1200.0
Apartamento;Vila Isabel;2;1;0;76;1300.0;540.0;20.0
Apartamento;Botafogo;2;1;2;84;4650.0;1140.0;
Casa;Camorim;2;2;1;90;2000.0;;
Apartamento;Botafogo;1;0;0;50;1700.0;500.0;69.0
Apartamento;Barra da Tijuca;2;1;1;72;1500.0;750.0;550.0
Conjunto Comercial/Sala;Centro;0;0;0;52;750.0;620.0;202.0
Apartamento;Engenho Novo;2;0;0;57;1000.0;;
Apartamento;Jacarepaguá;1;1;1;42;1200.0;750.0;40.0
Apartamento;Flamengo;1;0;0;45;1300.0;400.0;68.0
Loja/Salão;Campo Grande;0;1;0;40;1800.0;1000.0;1600.0
Apartamento;Recreio dos Bandeirantes;2;1;1;87;1700.0;650.0;
Apartamento;Ipanema;1;1;1;66;6500.0;1060.0;
Apartamento;Barra da Tijuca;2;1;1;70;2500.0;970.0;70.0
Casa;Pavuna;1;0;0;40;550.0;;
Apartamento;Botafogo;2;1;2;99;4800.0;1452.0;298.0
Apartamento;Barra da Tijuca;2;1;0;68;3000.0;1300.0;355.0
Loja/Salão;Campo Grande;0;0;0;100;10000.0;;
Flat;Barra da Tijuca;1;1;0;56;3000.0;1200.0;300.0
Apartamento;Oswaldo Cruz;2;0;0;50;800.0;;
Apartamento;Tijuca;2;0;0;67;1300.0;357.0;20.0
Apartamento;Tijuca;2;0;0;57;1600.0;567.0;
Apartamento;Copacabana;2;1;0;68;2900.0;1000.0;170.0
Conjunto Comercial/Sala;Copacabana;0;0;0;52;1750.0;680.0;302.0
Apartamento;Botafogo;2;0;0;64;2400.0;613.0;
Apartamento;Barra da Tijuca;2;1;1;75;2400.0;1061.0;216.0
Casa de Condomínio;Guaratiba;2;2;2;75;1800.0;;
Apartamento;Pechincha;3;1;0;73;1400.0;550.0;78.0
Apartamento;Méier;2;1;0;79;1500.0;613.0;52.0
Apartamento;Botafogo;2;0;0;60;2200.0;760.0;76.0
Apartamento;Méier;2;1;0;70;1200.0;521.0;
Casa;Riachuelo;4;0;1;100;1800.0;;40.0
Apartamento;Cosme Velho;2;1;0;85;2400.0;760.0;143.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;80;1200.0;813.0;92.0
Apartamento;Barra da Tijuca;2;2;1;100;5000.0;1500.0;300.0
Apartamento;Ipanema;2;1;0;95;4900.0;1278.0;
Apartamento;Copacabana;2;1;0;80;2500.0;646.0;
Apartamento;Flamengo;2;0;0;76;2000.0;795.0;98.0
Apartamento;Vila Isabel;2;1;1;70;1700.0;315.0;100.0
Apartamento;Irajá;2;1;0;65;1100.0;260.0;
Apartamento;Ipanema;3;1;0;80;3700.0;1150.0;183.0
Apartamento;Méier;2;0;0;60;1000.0;340.0;
Apartamento;Copacabana;2;1;1;70;2200.0;600.0;
Casa de Condomínio;Maria da Graça;3;1;0;78;1200.0;375.0;29.0
Apartamento;Anil;2;1;0;47;1000.0;400.0;36.0
Apartamento;Catete;2;0;0;51;2200.0;336.0;
Apartamento;Cachambi;2;1;1;65;1400.0;800.0;126.0
Apartamento;Laranjeiras;1;0;0;59;1900.0;580.0;
Apartamento;Santa Teresa;2;1;0;69;2400.0;770.0;122.0
Apartamento;Recreio dos Bandeirantes;3;1;1;80;2500.0;600.0;
Apartamento;Praça da Bandeira;2;0;0;50;2000.0;461.0;
Apartamento;Barra da Tijuca;2;1;1;80;2800.0;880.0;
Apartamento;Barra da Tijuca;1;1;1;78;1900.0;1100.0;180.0
Apartamento;Gávea;2;1;1;86;3000.0;800.0;205.0
Apartamento;Cascadura;2;1;1;60;1200.0;119.0;
Loja/Salão;Barra da Tijuca;0;1;0;90;1900.0;2150.0;649.0
Apartamento;Barra da Tijuca;2;1;1;92;2600.0;;306.0
Apartamento;Lagoa;2;1;1;95;3800.0;1800.0;300.0
Apartamento;Barra da Tijuca;1;1;0;67;1700.0;880.0;142.0
Conjunto Comercial/Sala;Centro;0;0;0;47;2800.0;1180.0;975.0
Apartamento;São Conrado;2;2;2;70;3000.0;750.0;350.0
Apartamento;Copacabana;1;0;0;55;1500.0;700.0;
Apartamento;Méier;2;1;1;85;1700.0;840.0;1318.0
Apartamento;Gávea;2;1;0;87;3300.0;1100.0;145.0
Apartamento;Olaria;1;1;0;60;860.0;555.0;80.0
Apartamento;Ipanema;3;1;2;90;8000.0;700.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;75;1800.0;770.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;65;2200.0;1280.0;630.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2000.0;680.0;199.0
Apartamento;Tijuca;2;1;1;75;1900.0;598.0;
Apartamento;Laranjeiras;2;2;1;100;5300.0;1339.0;270.0
Apartamento;Recreio dos Bandeirantes;2;2;1;100;3200.0;3300.0;549.0
Apartamento;Camorim;2;0;2;85;1900.0;1118.0;
Apartamento;Santa Teresa;1;0;0;47;1350.0;495.0;32.0
Apartamento;Vila Isabel;2;1;0;62;1600.0;745.0;
Apartamento;Tijuca;3;1;1;90;2000.0;980.0;
Apartamento;Jardim Botânico;2;0;1;53;3200.0;730.0;
Apartamento;Barra da Tijuca;1;1;0;69;2000.0;1500.0;290.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;59;2000.0;1958.0;405.0
Apartamento;Grajaú;2;1;0;90;1550.0;660.0;
Conjunto Comercial/Sala;Curicica;0;0;0;65;1300.0;;100.0
Apartamento;Freguesia (Jacarepaguá);3;1;1;92;1900.0;945.0;157.0
Apartamento;Leblon;1;0;0;48;1600.0;526.0;95.0
